timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1683455844510,4673,get by status,200,,Invoice 1-632,text,true,,2266,217,830,1223,http://localhost:9090/invoice/getByStatus?status=UNPAID,4673,0,0
1683455793998,55187,get by status,200,,Invoice 1-317,text,true,,2266,217,830,1223,http://localhost:9090/invoice/getByStatus?status=UNPAID,55187,0,1
1683455799790,49397,get by status,200,,Invoice 1-342,text,true,,2266,217,830,1223,http://localhost:9090/invoice/getByStatus?status=UNPAID,49397,0,1
1683455793245,56133,change password,200,,Account 2-675,text,true,,455,318,328,1223,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,56133,0,1
1683455794032,55349,get by status,200,,Invoice 1-338,text,true,,2266,217,830,1222,http://localhost:9090/invoice/getByStatus?status=UNPAID,55349,0,1
1683455844746,4637,get by status,200,,Invoice 1-634,text,true,,2266,217,830,1222,http://localhost:9090/invoice/getByStatus?status=UNPAID,4637,0,0
1683455794030,55355,get all by username,200,,electricboard 4-34,text,true,,734,226,65,1222,http://localhost:9090/board//getAllByUsername?username=HD11300001,55355,0,9
1683455793036,56391,change password,200,,Account 2-673,text,true,,455,318,327,1221,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,56391,0,11
1683455793223,56211,change password,200,,Account 2-674,text,true,,455,318,326,1220,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,56211,0,1
1683455794330,55108,Get all by username,200,,Invoice 1-690,text,true,,693,228,830,1219,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55108,0,1
1683455799326,50265,change password,200,,Account 2-725,text,true,,455,318,325,1219,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,50265,0,1
1683455794350,55244,Get all by username,200,,Invoice 1-648,text,true,,693,228,830,1218,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55243,0,1
1683455793634,56070,change password,200,,Account 2-717,text,true,,455,318,324,1218,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,56070,0,1
1683455793723,55985,change password,200,,Account 2-678,text,true,,455,318,323,1217,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55985,0,0
1683455794522,55185,Get all by username,200,,Invoice 1-692,text,true,,693,228,830,1217,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55185,0,0
1683455794570,55141,Get all by username,200,,Invoice 1-693,text,true,,693,228,830,1216,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55141,0,0
1683455845016,4696,get by id,200,,Invoice 1-292,text,true,,691,223,830,1216,http://localhost:9090/invoice/getById?id=1,4696,0,0
1683455794645,55070,get one by id,200,,electricboard 4-74,text,true,,732,218,64,1215,http://localhost:9090/board/getOneById?electricBoardId=1,55070,0,0
1683455845027,4692,get by id,200,,Invoice 1-638,text,true,,691,223,829,1215,http://localhost:9090/invoice/getById?id=1,4692,0,0
1683455793811,55930,change password,200,,Account 2-635,text,true,,455,318,322,1214,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55930,0,1
1683455845030,4715,get by id,200,,Invoice 1-275,text,true,,691,223,828,1213,http://localhost:9090/invoice/getById?id=1,4715,0,0
1683455794692,55056,Get all by username,200,,Invoice 1-694,text,true,,693,228,827,1212,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55056,0,0
1683455793879,55944,change password,200,,Account 2-634,text,true,,455,318,321,1212,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55944,0,0
1683455845035,4791,get by status,200,,Invoice 1-640,text,true,,2266,217,827,1211,http://localhost:9090/invoice/getByStatus?status=UNPAID,4791,0,0
1683455794028,55983,change password,200,,Account 2-679,text,true,,455,318,320,1211,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55982,0,0
1683455794717,55297,Get all by username,200,,Invoice 1-695,text,true,,693,228,827,1210,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55297,0,0
1683455799866,50148,change password,200,,Account 2-730,text,true,,455,318,319,1210,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,50148,0,1
1683455794865,55152,Get all by username,200,,Invoice 1-696,text,true,,693,228,827,1209,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55152,0,0
1683455780345,69674,Get all by username,200,,Invoice 1-577,text,true,,693,228,827,1209,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,69673,0,1
1683455794059,56086,change password,200,,Account 2-680,text,true,,455,318,318,1209,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,56086,0,0
1683455794903,55245,get by status,200,,Invoice 1-320,text,true,,2266,217,827,1208,http://localhost:9090/invoice/getByStatus?status=UNPAID,55245,0,0
1683455839916,10234,get by status,200,,Invoice 1-621,text,true,,2266,217,827,1208,http://localhost:9090/invoice/getByStatus?status=UNPAID,10234,0,0
1683455794921,55230,Get all by username,200,,Invoice 1-732,text,true,,693,228,827,1208,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55230,0,0
1683455845212,4942,get by id,200,,Invoice 1-295,text,true,,691,223,827,1208,http://localhost:9090/invoice/getById?id=1,4942,0,0
1683455794924,55231,Get all by username,200,,Invoice 1-654,text,true,,693,228,826,1207,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55231,0,1
1683455794936,55223,get by status,200,,Invoice 1-321,text,true,,2266,217,826,1207,http://localhost:9090/invoice/getByStatus?status=UNPAID,55223,0,0
1683455794327,55924,change password,200,,Account 2-681,text,true,,455,318,317,1207,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55924,0,1
1683455845289,4968,get by id,200,,Invoice 1-316,text,true,,691,223,826,1206,http://localhost:9090/invoice/getById?id=1,4968,0,0
1683455795141,55117,Get all by username,200,,Invoice 1-698,text,true,,693,228,825,1205,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,55117,0,1
1683455794347,55914,change password,200,,Account 2-682,text,true,,455,318,316,1205,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55914,0,0
1683455801366,48897,get by id,200,,Invoice 1-163,text,true,,691,223,825,1204,http://localhost:9090/invoice/getById?id=1,48896,0,1
1683455795146,55119,get by id,200,,Invoice 1-150,text,true,,691,223,824,1203,http://localhost:9090/invoice/getById?id=1,55119,0,0
1683455795422,54847,Get all by username,200,,Invoice 1-699,text,true,,693,228,823,1202,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54847,0,1
1683455794519,55886,change password,200,,Account 2-508,text,true,,455,318,315,1202,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55886,0,0
1683455788551,61857,get by status,200,,Invoice 1-297,text,true,,2266,217,823,1201,http://localhost:9090/invoice/getByStatus?status=UNPAID,61857,0,0
1683455794707,55732,change password,200,,Account 2-685,text,true,,455,318,314,1201,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55732,0,0
1683455795545,54898,Get all by username,200,,Invoice 1-701,text,true,,693,228,823,1200,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54897,0,0
1683455794642,55890,change password,200,,Account 2-640,text,true,,455,318,313,1200,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55890,0,1
1683455795555,54979,Get all by username,200,,Invoice 1-702,text,true,,693,228,823,1199,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54979,0,1
1683455795558,54978,Get all by username,200,,Invoice 1-659,text,true,,693,228,823,1199,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54978,0,1
1683455794686,55863,change password,200,,Account 2-683,text,true,,455,318,312,1199,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55863,0,1
1683455795576,54975,get by status,200,,Invoice 1-323,text,true,,2266,217,823,1198,http://localhost:9090/invoice/getByStatus?status=UNPAID,54975,0,0
1683455845642,4912,get by status,200,,Invoice 1-561,text,true,,2266,217,823,1198,http://localhost:9090/invoice/getByStatus?status=UNPAID,4912,0,0
1683455795588,54969,Get all by username,200,,Invoice 1-703,text,true,,693,228,823,1198,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54969,0,1
1683455845647,4915,get by id,200,,Invoice 1-691,text,true,,691,223,823,1198,http://localhost:9090/invoice/getById?id=1,4914,0,0
1683455795589,54975,get one by id,200,,electricboard 4-75,text,true,,732,218,64,1197,http://localhost:9090/board/getOneById?electricBoardId=1,54975,0,0
1683455794715,55873,change password,200,,Account 2-686,text,true,,455,318,311,1197,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55873,0,0
1683455795771,54819,Get all by username,200,,Invoice 1-661,text,true,,693,228,822,1196,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54819,0,0
1683455795774,54818,Get all by username,200,,Invoice 1-704,text,true,,693,228,822,1196,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54818,0,0
1683455788826,61768,Get all by username,200,,Invoice 1-606,text,true,,693,228,822,1196,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,61768,0,0
1683455795785,54812,get by id,200,,Invoice 1-160,text,true,,691,223,822,1196,http://localhost:9090/invoice/getById?id=1,54812,0,0
1683455802236,48364,Get all by username,200,,Invoice 1-760,text,true,,693,228,821,1195,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,48364,0,1
1683455795807,54795,Get all by username,200,,Invoice 1-705,text,true,,693,228,821,1195,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54795,0,0
1683455845745,4860,get by status,200,,Invoice 1-650,text,true,,2266,217,821,1195,http://localhost:9090/invoice/getByStatus?status=UNPAID,4860,0,0
1683455795810,54798,get by id,200,,Invoice 1-188,text,true,,691,223,821,1195,http://localhost:9090/invoice/getById?id=1,54797,0,0
1683455845748,4864,get by id,200,,Invoice 1-298,text,true,,691,223,820,1194,http://localhost:9090/invoice/getById?id=1,4863,0,0
1683455795811,54804,get by status,200,,Invoice 1-305,text,true,,2266,217,819,1193,http://localhost:9090/invoice/getByStatus?status=UNPAID,54804,0,1
1683455795822,54795,Get all by username,200,,Invoice 1-706,text,true,,693,228,819,1193,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54795,0,0
1683455850615,9,get by id,200,,Invoice 1-305,text,true,,691,223,819,1193,http://localhost:9090/invoice/getById?id=1,7,0,0
1683455795904,54720,Get all by username,200,,Invoice 1-707,text,true,,693,228,819,1193,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54719,0,0
1683455800824,50026,change password,200,,Account 2-739,text,true,,455,318,310,1192,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,50026,0,0
1683455796283,54570,Get all by username,200,,Invoice 1-710,text,true,,693,228,818,1191,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54570,0,0
1683455800975,49880,change password,200,,Account 2-703,text,true,,455,318,309,1191,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,49880,0,0
1683455796286,54569,get by status,200,,Invoice 1-347,text,true,,2266,217,818,1190,http://localhost:9090/invoice/getByStatus?status=UNPAID,54569,0,0
1683455796287,54570,Get all by username,200,,Invoice 1-708,text,true,,693,228,818,1190,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54569,0,0
1683455796287,54570,get by status,200,,Invoice 1-326,text,true,,2266,217,818,1190,http://localhost:9090/invoice/getByStatus?status=UNPAID,54570,0,0
1683455796290,54570,Get all by username,200,,Invoice 1-752,text,true,,693,228,818,1190,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54570,0,0
1683455796286,54574,Get all by username,200,,Invoice 1-667,text,true,,693,228,818,1190,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54574,0,0
1683455802468,48395,get by id,200,,Invoice 1-164,text,true,,691,223,818,1190,http://localhost:9090/invoice/getById?id=1,48395,0,1
1683455796416,54449,get all by username,200,,electricboard 4-35,text,true,,734,226,64,1189,http://localhost:9090/board//getAllByUsername?username=HD11300001,54449,0,1
1683455796410,54457,get by status,200,,Invoice 1-328,text,true,,2266,217,817,1188,http://localhost:9090/invoice/getByStatus?status=UNPAID,54456,0,0
1683455796419,54452,get by id,200,,Invoice 1-153,text,true,,691,223,817,1188,http://localhost:9090/invoice/getById?id=1,54452,0,1
1683455845984,4894,get by id,200,,Invoice 1-301,text,true,,691,223,816,1187,http://localhost:9090/invoice/getById?id=1,4894,0,0
1683455796422,54458,get one by id,200,,electricboard 4-76,text,true,,732,218,63,1186,http://localhost:9090/board/getOneById?electricBoardId=1,54458,0,1
1683455796429,54454,get by status,200,,Invoice 1-329,text,true,,2266,217,815,1186,http://localhost:9090/invoice/getByStatus?status=UNPAID,54453,0,1
1683455796431,54454,Get all by username,200,,Invoice 1-712,text,true,,693,228,815,1186,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54453,0,0
1683455796439,54448,Get all by username,200,,Invoice 1-713,text,true,,693,228,815,1186,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54448,0,0
1683455795139,55781,change password,200,,Account 2-728,text,true,,455,318,308,1186,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55781,0,0
1683455846188,4734,get by status,200,,Invoice 1-657,text,true,,2266,217,815,1185,http://localhost:9090/invoice/getByStatus?status=UNPAID,4734,0,0
1683455846186,4741,get by id,200,,Invoice 1-302,text,true,,691,223,815,1185,http://localhost:9090/invoice/getById?id=1,4740,0,0
1683455796445,54485,Get all by username,200,,Invoice 1-714,text,true,,693,228,814,1184,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54484,0,0
1683455846382,4550,get by status,200,,Invoice 1-658,text,true,,2266,217,814,1184,http://localhost:9090/invoice/getByStatus?status=UNPAID,4550,0,0
1683455846384,4555,get by id,200,,Invoice 1-303,text,true,,691,223,814,1184,http://localhost:9090/invoice/getById?id=1,4555,0,0
1683455796449,54493,Get all by username,200,,Invoice 1-756,text,true,,693,228,813,1183,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54493,0,0
1683455795419,55682,change password,200,,Account 2-688,text,true,,455,318,307,1183,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55682,0,1
1683455796593,54512,Get all by username,200,,Invoice 1-715,text,true,,693,228,813,1182,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54512,0,1
1683455795495,55612,change password,200,,Account 2-689,text,true,,455,318,306,1182,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55612,0,1
1683455846404,4707,get by id,200,,Invoice 1-304,text,true,,691,223,813,1181,http://localhost:9090/invoice/getById?id=1,4706,0,0
1683455803034,48081,Get all by username,200,,Invoice 1-726,text,true,,693,228,812,1180,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,48081,0,0
1683455796601,54516,Get all by username,200,,Invoice 1-758,text,true,,693,228,812,1180,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54516,0,0
1683455796747,54372,Get all by username,200,,Invoice 1-716,text,true,,693,228,812,1180,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54371,0,0
1683455795552,55634,change password,200,,Account 2-691,text,true,,455,318,305,1180,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55634,0,1
1683455795542,55708,change password,200,,Account 2-690,text,true,,455,318,304,1179,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55708,0,0
1683455797124,54129,Get all by username,200,,Invoice 1-717,text,true,,693,228,812,1178,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54129,0,0
1683455797133,54121,get by status,200,,Invoice 1-331,text,true,,2266,217,812,1178,http://localhost:9090/invoice/getByStatus?status=UNPAID,54121,0,0
1683455846721,4535,get by status,200,,Invoice 1-620,text,true,,2266,217,812,1178,http://localhost:9090/invoice/getByStatus?status=UNPAID,4535,0,0
1683455803096,48164,get one by id,200,,electricboard 4-82,text,true,,732,218,63,1178,http://localhost:9090/board/getOneById?electricBoardId=1,48163,0,1
1683455795573,55773,change password,200,,Account 2-692,text,true,,455,318,303,1178,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55773,0,1
1683455797174,54175,Get all by username,200,,Invoice 1-718,text,true,,693,228,812,1177,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54175,0,0
1683455795768,55631,change password,200,,Account 2-694,text,true,,455,318,302,1177,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55631,0,0
1683455797175,54228,get by status,200,,Invoice 1-332,text,true,,2266,217,812,1176,http://localhost:9090/invoice/getByStatus?status=UNPAID,54228,0,1
1683455802434,48970,change password,200,,Account 2-709,text,true,,455,318,301,1176,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,48970,0,0
1683455790799,60606,get by status,200,,Invoice 1-306,text,true,,2266,217,812,1175,http://localhost:9090/invoice/getByStatus?status=UNPAID,60606,0,0
1683455797276,54132,Get all by username,200,,Invoice 1-719,text,true,,693,228,812,1175,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54132,0,0
1683455797283,54127,get by status,200,,Invoice 1-352,text,true,,2266,217,812,1175,http://localhost:9090/invoice/getByStatus?status=UNPAID,54127,0,0
1683455784098,67315,get by status,200,,Invoice 1-280,text,true,,2266,217,812,1175,http://localhost:9090/invoice/getByStatus?status=UNPAID,67315,0,1
1683455847225,4191,get by status,200,,Invoice 1-720,text,true,,2266,217,812,1175,http://localhost:9090/invoice/getByStatus?status=UNPAID,4190,0,0
1683455797295,54123,get by status,200,,Invoice 1-353,text,true,,2266,217,812,1175,http://localhost:9090/invoice/getByStatus?status=UNPAID,54123,0,1
1683455796408,55280,change password,200,,Account 2-740,text,true,,455,318,300,1175,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55280,0,1
1683455796441,55273,change password,200,,Account 2-700,text,true,,455,318,299,1174,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55272,0,0
1683455797577,54139,get one by id,200,,electricboard 4-77,text,true,,732,218,63,1173,http://localhost:9090/board/getOneById?electricBoardId=1,54139,0,0
1683455796584,55179,change password,200,,Account 2-702,text,true,,455,318,298,1173,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55179,0,1
1683455797079,54753,change password,200,,Account 2-705,text,true,,455,318,297,1172,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54752,0,1
1683455847276,4558,get by status,200,,Invoice 1-668,text,true,,2266,217,812,1171,http://localhost:9090/invoice/getByStatus?status=UNPAID,4558,0,0
1683455790346,61588,change password,200,,Account 2-693,text,true,,455,318,296,1171,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,61588,0,1
1683455847280,4658,get by status,200,,Invoice 1-669,text,true,,2266,217,812,1170,http://localhost:9090/invoice/getByStatus?status=UNPAID,4657,0,0
1683455797591,54349,Get all by username,200,,Invoice 1-765,text,true,,693,228,812,1170,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54349,0,0
1683455797123,54821,change password,200,,Account 2-706,text,true,,455,318,295,1170,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54821,0,0
1683455797171,54916,change password,200,,Account 2-707,text,true,,455,318,294,1169,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54916,0,0
1683455847409,4682,get by id,200,,Invoice 1-288,text,true,,691,223,812,1168,http://localhost:9090/invoice/getById?id=1,4682,0,0
1683455847412,4682,get by status,200,,Invoice 1-711,text,true,,2266,217,811,1167,http://localhost:9090/invoice/getByStatus?status=UNPAID,4682,0,0
1683455797175,54956,change password,200,,Account 2-752,text,true,,455,318,293,1167,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54956,0,1
1683455797980,54154,get by status,200,,Invoice 1-334,text,true,,2266,217,811,1166,http://localhost:9090/invoice/getByStatus?status=UNPAID,54153,0,0
1683455797271,54973,change password,200,,Account 2-708,text,true,,455,318,292,1166,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54973,0,1
1683455797995,54252,Get all by username,200,,Invoice 1-724,text,true,,693,228,811,1165,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54252,0,0
1683455797998,54251,Get all by username,200,,Invoice 1-683,text,true,,693,228,811,1165,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54251,0,0
1683455797441,54809,change password,200,,Account 2-671,text,true,,455,318,291,1165,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54809,0,0
1683455798008,54244,Get all by username,200,,Invoice 1-733,text,true,,693,228,811,1164,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54244,0,1
1683455798012,54245,get by status,200,,Invoice 1-335,text,true,,2266,217,811,1164,http://localhost:9090/invoice/getByStatus?status=UNPAID,54243,0,0
1683455798018,54241,Get all by username,200,,Invoice 1-769,text,true,,693,228,811,1164,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54241,0,0
1683455847779,4482,get by status,200,,Invoice 1-673,text,true,,2266,217,811,1164,http://localhost:9090/invoice/getByStatus?status=UNPAID,4482,0,0
1683455798019,54246,get by id,200,,Invoice 1-300,text,true,,691,223,811,1164,http://localhost:9090/invoice/getById?id=1,54246,0,1
1683455847780,4491,get by id,200,,Invoice 1-309,text,true,,691,223,810,1163,http://localhost:9090/invoice/getById?id=1,4491,0,0
1683455792019,60255,get by id,200,,Invoice 1-126,text,true,,691,223,809,1162,http://localhost:9090/invoice/getById?id=1,60255,0,1
1683455798022,54255,get by id,200,,Invoice 1-157,text,true,,691,223,808,1161,http://localhost:9090/invoice/getById?id=1,54255,0,0
1683455803784,48672,change password,200,,Account 2-764,text,true,,455,318,290,1160,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,48672,0,0
1683455847788,4672,get by status,200,,Invoice 1-674,text,true,,2266,217,807,1159,http://localhost:9090/invoice/getByStatus?status=UNPAID,4671,0,0
1683455798126,54338,Get all by username,200,,Invoice 1-727,text,true,,693,228,807,1159,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54338,0,1
1683455798128,54339,get by status,200,,Invoice 1-336,text,true,,2266,217,807,1159,http://localhost:9090/invoice/getByStatus?status=UNPAID,54339,0,0
1683455847792,4677,get by id,200,,Invoice 1-311,text,true,,691,223,807,1159,http://localhost:9090/invoice/getById?id=1,4677,0,0
1683455797575,54957,change password,200,,Account 2-711,text,true,,455,318,289,1158,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54957,0,0
1683455798265,54271,Get all by username,200,,Invoice 1-728,text,true,,693,228,806,1157,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54270,0,0
1683455791349,61279,change password,200,,Account 2-659,text,true,,455,318,288,1157,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,61279,0,1
1683455804659,47972,Get all by username,200,,Invoice 1-784,text,true,,693,228,806,1156,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,47972,0,0
1683455798446,54187,Get all by username,200,,Invoice 1-729,text,true,,693,228,806,1156,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54187,0,0
1683455803810,48911,change password,200,,Account 2-721,text,true,,455,318,287,1156,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,48911,0,0
1683455797882,54894,change password,200,,Account 2-714,text,true,,455,318,286,1155,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54894,0,1
1683455797904,54877,change password,200,,Account 2-712,text,true,,455,318,285,1154,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54877,0,1
1683455798823,53962,get one by id,200,,electricboard 4-78,text,true,,732,218,63,1153,http://localhost:9090/board/getOneById?electricBoardId=1,53962,0,1
1683455798826,53962,get by status,200,,Invoice 1-318,text,true,,2266,217,806,1153,http://localhost:9090/invoice/getByStatus?status=UNPAID,53962,0,1
1683455804867,47925,get by id,200,,Invoice 1-168,text,true,,691,223,806,1153,http://localhost:9090/invoice/getById?id=1,47925,0,0
1683455798826,53968,get by status,200,,Invoice 1-356,text,true,,2266,217,805,1152,http://localhost:9090/invoice/getByStatus?status=UNPAID,53968,0,1
1683455797992,54853,change password,200,,Account 2-716,text,true,,455,318,284,1152,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54853,0,0
1683455798831,54016,Get all by username,200,,Invoice 1-697,text,true,,693,228,805,1151,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54016,0,0
1683455797970,54979,change password,200,,Account 2-713,text,true,,455,318,283,1151,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,54979,0,1
1683455798889,54064,get by id,200,,Invoice 1-158,text,true,,691,223,805,1150,http://localhost:9090/invoice/getById?id=1,54064,0,0
1683455798890,54066,get all by username,200,,electricboard 4-36,text,true,,734,226,63,1149,http://localhost:9090/board//getAllByUsername?username=HD11300001,54065,0,1
1683455798895,54063,Get all by username,200,,Invoice 1-768,text,true,,693,228,804,1148,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54063,0,1
1683455798010,55077,change password,200,,Account 2-758,text,true,,455,318,282,1148,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55077,0,0
1683455844144,8947,get by status,200,,Invoice 1-627,text,true,,2266,217,804,1147,http://localhost:9090/invoice/getByStatus?status=UNPAID,8947,0,0
1683455848365,4730,get by status,200,,Invoice 1-723,text,true,,2266,217,804,1147,http://localhost:9090/invoice/getByStatus?status=UNPAID,4730,0,0
1683455798952,54144,Get all by username,200,,Invoice 1-734,text,true,,693,228,804,1147,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,54144,0,0
1683455805482,47617,get by status,200,,Invoice 1-345,text,true,,2266,217,804,1147,http://localhost:9090/invoice/getByStatus?status=UNPAID,47616,0,1
1683455799291,53809,Get all by username,200,,Invoice 1-735,text,true,,693,228,804,1147,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,53809,0,0
1683455799294,53808,get by status,200,,Invoice 1-340,text,true,,2266,217,804,1147,http://localhost:9090/invoice/getByStatus?status=UNPAID,53808,0,0
1683455799303,53802,get by id,200,,Invoice 1-159,text,true,,691,223,804,1147,http://localhost:9090/invoice/getById?id=1,53802,0,0
1683455799308,53799,Get all by username,200,,Invoice 1-736,text,true,,693,228,803,1146,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,53799,0,0
1683455804261,48856,change password,200,,Account 2-770,text,true,,455,318,281,1146,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,48856,0,0
1683455799332,53787,Get all by username,200,,Invoice 1-737,text,true,,693,228,803,1145,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,53787,0,1
1683455798262,55046,change password,200,,Account 2-676,text,true,,455,318,280,1145,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,55046,0,0
1683455799612,53699,get by status,200,,Invoice 1-324,text,true,,2266,217,803,1144,http://localhost:9090/invoice/getByStatus?status=UNPAID,53699,0,1
